2.1000000e+001	5.9161530e+002
2.0875000e+001	6.1780530e+002
2.0750000e+001	6.0443640e+002
2.0625000e+001	5.7521570e+002
2.0500000e+001	5.6561980e+002
2.0375000e+001	5.6438270e+002
2.0250000e+001	5.5842720e+002
2.0125000e+001	5.5513140e+002
2.0000000e+001	5.3794530e+002
1.9875000e+001	5.3295300e+002
1.9750000e+001	5.2323340e+002
1.9625000e+001	5.1991110e+002
1.9500000e+001	5.2424070e+002
1.9375000e+001	5.2439980e+002
1.9250000e+001	5.1680960e+002
1.9125000e+001	4.9200690e+002
1.9000000e+001	4.8691740e+002
1.8875000e+001	4.8609560e+002
1.8750000e+001	4.9493160e+002
1.8625000e+001	4.7457350e+002
1.8500000e+001	4.6583470e+002
1.8375000e+001	4.6272440e+002
1.8250000e+001	4.7646440e+002
1.8125000e+001	4.6170820e+002
1.8000000e+001	4.5335820e+002
1.7875000e+001	4.3760360e+002
1.7750000e+001	4.3860210e+002
1.7625000e+001	4.3512950e+002
1.7500000e+001	4.4509650e+002
1.7375000e+001	4.5408280e+002
1.7250000e+001	4.6226490e+002
1.7125000e+001	4.5836820e+002
1.7000000e+001	4.5873050e+002
1.6875000e+001	4.6940440e+002
1.6750000e+001	4.9130890e+002
1.6625000e+001	5.2900330e+002
1.6500000e+001	5.6340190e+002
1.6375000e+001	5.8869940e+002
1.6250000e+001	6.0106980e+002
1.6125000e+001	6.2097740e+002
1.6000000e+001	6.4631020e+002
1.5875000e+001	6.6135800e+002
1.5750000e+001	6.6449480e+002
1.5625000e+001	6.7845570e+002
1.5500000e+001	7.0420380e+002
1.5375000e+001	7.0833020e+002
1.5250000e+001	7.0861300e+002
1.5125000e+001	7.1927800e+002
1.5000000e+001	7.3803690e+002
1.4875000e+001	7.4074950e+002
1.4750000e+001	7.3608410e+002
1.4625000e+001	7.2085970e+002
1.4500000e+001	7.2600220e+002
1.4375000e+001	7.3734770e+002
1.4250000e+001	7.3471460e+002
1.4125000e+001	7.3680870e+002
1.4000000e+001	7.4712030e+002
1.3875000e+001	7.4933820e+002
1.3750000e+001	7.3599580e+002
1.3625000e+001	7.3224930e+002
1.3500000e+001	7.3746260e+002
1.3375000e+001	7.4925870e+002
1.3250000e+001	7.6527840e+002
1.3125000e+001	7.7551050e+002
1.3000000e+001	7.8091810e+002
1.2875000e+001	7.9297040e+002
1.2750000e+001	7.9822780e+002
1.2625000e+001	8.2080380e+002
1.2500000e+001	8.3801640e+002
1.2375000e+001	8.7376690e+002
1.2250000e+001	8.8577510e+002
1.2125000e+001	8.9051110e+002
1.2000000e+001	8.6731660e+002
1.1875000e+001	8.7495090e+002
1.1750000e+001	8.7275080e+002
1.1625000e+001	8.6467470e+002
1.1500000e+001	8.4148900e+002
1.1375000e+001	8.3163680e+002
1.1250000e+001	8.1915150e+002
1.1125000e+001	8.0299930e+002
1.1000000e+001	7.8644060e+002
1.0875000e+001	7.8396650e+002
1.0750000e+001	7.9768000e+002
1.0625000e+001	8.1061590e+002
1.0500000e+001	8.3313890e+002
1.0375000e+001	8.3426110e+002
1.0250000e+001	8.5759700e+002
1.0125000e+001	8.7344880e+002
1.0000000e+001	8.9583930e+002
9.8750000e+000	8.9539750e+002
9.7500000e+000	8.9889660e+002
9.6250000e+000	9.0861620e+002
9.5000000e+000	9.1312250e+002
9.3750000e+000	9.3017600e+002
9.2500000e+000	9.3169580e+002
9.1250000e+000	9.4023140e+002
9.0000000e+000	9.4929720e+002
8.8750000e+000	9.6487510e+002
8.7500000e+000	9.6688970e+002
8.6250000e+000	9.7947210e+002
8.5000000e+000	1.0031704e+003
8.3750000e+000	1.0389120e+003
8.2500000e+000	1.0496654e+003
8.1250000e+000	1.0498510e+003
8.0000000e+000	1.0455479e+003
7.8750000e+000	1.0407323e+003
7.7500000e+000	1.0137736e+003
7.6250000e+000	9.6852430e+002
7.5000000e+000	9.2778150e+002
7.3750000e+000	8.9058190e+002
7.2500000e+000	8.6446260e+002
7.1250000e+000	8.3020540e+002
7.0000000e+000	7.9042560e+002
6.8750000e+000	7.4256090e+002
6.7500000e+000	7.1412660e+002
6.6250000e+000	6.8343920e+002
6.5000000e+000	6.3101510e+002
6.3750000e+000	5.6951640e+002
6.2500000e+000	5.2577820e+002
6.1250000e+000	5.0808850e+002
6.0000000e+000	4.8495580e+002
