1.1200000e+002	3.2626982e+003
1.1187500e+002	3.2292760e+003
1.1175000e+002	3.1382208e+003
1.1162500e+002	3.0376669e+003
1.1150000e+002	3.0439405e+003
1.1137500e+002	3.0025659e+003
1.1125000e+002	2.9862635e+003
1.1112500e+002	2.9277029e+003
1.1100000e+002	2.8924251e+003
1.1087500e+002	2.8984999e+003
1.1075000e+002	2.8860411e+003
1.1062500e+002	2.8396078e+003
1.1050000e+002	2.7857744e+003
1.1037500e+002	2.7385238e+003
1.1025000e+002	2.6967515e+003
1.1012500e+002	2.6868110e+003
1.1000000e+002	2.6523505e+003
1.0987500e+002	2.5990473e+003
1.0975000e+002	2.5869199e+003
1.0962500e+002	2.6157253e+003
1.0950000e+002	2.6154159e+003
1.0937500e+002	2.5978101e+003
1.0925000e+002	2.5874058e+003
1.0912500e+002	2.5916693e+003
1.0900000e+002	2.5943421e+003
1.0887500e+002	2.5587108e+003
1.0875000e+002	2.5275418e+003
1.0862500e+002	2.5517966e+003
1.0850000e+002	2.5615384e+003
1.0837500e+002	2.5132055e+003
1.0825000e+002	2.4700194e+003
1.0812500e+002	2.4460517e+003
1.0800000e+002	2.4320908e+003
1.0787500e+002	2.4130492e+003
1.0775000e+002	2.4543576e+003
1.0762500e+002	2.4401316e+003
1.0750000e+002	2.4471562e+003
1.0737500e+002	2.3710781e+003
1.0725000e+002	2.3439957e+003
1.0712500e+002	2.3105735e+003
1.0700000e+002	2.3668811e+003
1.0687500e+002	2.3783900e+003
1.0675000e+002	2.3905615e+003
1.0662500e+002	2.4121214e+003
1.0650000e+002	2.5031324e+003
1.0637500e+002	2.6125222e+003
1.0625000e+002	2.7190182e+003
1.0612500e+002	2.8307496e+003
1.0600000e+002	3.0847630e+003
1.0587500e+002	3.3876836e+003
1.0575000e+002	3.7434437e+003
1.0562500e+002	4.2187549e+003
1.0550000e+002	4.9036564e+003
1.0537500e+002	5.6450201e+003
1.0525000e+002	6.5200949e+003
1.0512500e+002	7.5714261e+003
1.0500000e+002	8.7498850e+003
1.0487500e+002	9.9541453e+003
1.0475000e+002	1.1202034e+004
1.0462500e+002	1.2387628e+004
1.0450000e+002	1.3394691e+004
1.0437500e+002	1.4118868e+004
1.0425000e+002	1.4589452e+004
1.0412500e+002	1.4680441e+004
1.0400000e+002	1.4531510e+004
1.0387500e+002	1.3890943e+004
1.0375000e+002	1.3079929e+004
1.0362500e+002	1.1878850e+004
1.0350000e+002	1.0662263e+004
1.0337500e+002	9.3222378e+003
1.0325000e+002	8.0968814e+003
1.0312500e+002	6.9089899e+003
1.0300000e+002	5.9285015e+003
1.0287500e+002	5.1647164e+003
1.0275000e+002	4.5448258e+003
1.0262500e+002	4.0492801e+003
1.0250000e+002	3.7330392e+003
1.0237500e+002	3.5396851e+003
1.0225000e+002	3.3857837e+003
1.0212500e+002	3.2950379e+003
1.0200000e+002	3.3796870e+003
1.0187500e+002	3.5950207e+003
1.0175000e+002	3.9426956e+003
1.0162500e+002	4.5167493e+003
1.0150000e+002	5.3698225e+003
1.0137500e+002	6.4955969e+003
1.0125000e+002	8.0298160e+003
1.0112500e+002	1.0087171e+004
1.0100000e+002	1.2690416e+004
1.0087500e+002	1.5966324e+004
1.0075000e+002	1.9845002e+004
1.0062500e+002	2.4011537e+004
1.0050000e+002	2.7629001e+004
1.0037500e+002	3.0363902e+004
1.0025000e+002	3.2089244e+004
1.0012500e+002	3.3165626e+004
1.0000000e+002	3.3732853e+004
9.9875000e+001	3.3203178e+004
9.9750000e+001	3.0116184e+004
9.9625000e+001	2.4149577e+004
9.9500000e+001	1.6621337e+004
9.9375000e+001	9.9147366e+003
9.9250000e+001	5.4020740e+003
9.9125000e+001	3.1944842e+003
9.9000000e+001	2.2277138e+003
9.8875000e+001	1.7570635e+003
9.8750000e+001	1.4647019e+003
9.8625000e+001	1.2745950e+003
9.8500000e+001	1.1557948e+003
9.8375000e+001	1.0418765e+003
9.8250000e+001	9.3884860e+002
9.8125000e+001	8.4874330e+002
9.8000000e+001	8.2225740e+002
9.7875000e+001	8.0591070e+002
9.7750000e+001	7.7573580e+002
9.7625000e+001	7.0263980e+002
9.7500000e+001	6.8892190e+002
9.7375000e+001	6.9797880e+002
9.7250000e+001	6.9022520e+002
9.7125000e+001	6.7432040e+002
9.7000000e+001	6.6530770e+002
9.6875000e+001	6.6113270e+002
9.6750000e+001	6.5441730e+002
9.6625000e+001	6.7213350e+002
