5.4400000e+002	8.8479422e+003
5.4387500e+002	8.8551659e+003
5.4375000e+002	8.8227821e+003
5.4362500e+002	8.8048229e+003
5.4350000e+002	8.6781587e+003
5.4337500e+002	8.6069846e+003
5.4325000e+002	8.5626060e+003
5.4312500e+002	8.5833041e+003
5.4300000e+002	8.4586502e+003
5.4287500e+002	8.3885584e+003
5.4275000e+002	8.2816426e+003
5.4262500e+002	8.2490376e+003
5.4250000e+002	8.2405331e+003
5.4237500e+002	8.3401369e+003
5.4225000e+002	8.3310136e+003
5.4212500e+002	8.3570357e+003
5.4200000e+002	8.3147997e+003
5.4187500e+002	8.1806688e+003
5.4175000e+002	8.1408405e+003
5.4162500e+002	8.1368202e+003
5.4150000e+002	8.1867437e+003
5.4137500e+002	8.1423870e+003
5.4125000e+002	8.1971702e+003
5.4112500e+002	8.1234115e+003
5.4100000e+002	8.1461422e+003
5.4087500e+002	8.1783718e+003
5.4075000e+002	8.1254220e+003
5.4062500e+002	8.0340353e+003
5.4050000e+002	8.0293520e+003
5.4037500e+002	8.0623325e+003
5.4025000e+002	8.0075052e+003
5.4012500e+002	7.9675665e+003
5.4000000e+002	7.9543788e+003
5.3987500e+002	7.9792520e+003
5.3975000e+002	8.0077923e+003
5.3962500e+002	8.0671925e+003
5.3950000e+002	8.0721186e+003
5.3937500e+002	8.0202290e+003
5.3925000e+002	7.9562562e+003
5.3912500e+002	7.9158757e+003
5.3900000e+002	7.8493184e+003
5.3887500e+002	7.8401069e+003
5.3875000e+002	7.8711876e+003
5.3862500e+002	7.8431332e+003
5.3850000e+002	7.7697058e+003
5.3837500e+002	7.8603413e+003
5.3825000e+002	7.9112146e+003
5.3812500e+002	7.8706794e+003
5.3800000e+002	7.7823194e+003
5.3787500e+002	7.8724690e+003
5.3775000e+002	7.8606065e+003
5.3762500e+002	7.9109497e+003
5.3750000e+002	7.8725130e+003
5.3737500e+002	7.9714322e+003
5.3725000e+002	7.9323990e+003
5.3712500e+002	8.0718978e+003
5.3700000e+002	8.0929716e+003
5.3687500e+002	8.1913163e+003
5.3675000e+002	8.2102032e+003
5.3662500e+002	8.3167438e+003
5.3650000e+002	8.3880284e+003
5.3637500e+002	8.5117986e+003
5.3625000e+002	8.8277300e+003
5.3612500e+002	9.0340950e+003
5.3600000e+002	9.3349836e+003
5.3587500e+002	9.6110873e+003
5.3575000e+002	1.0138575e+004
5.3562500e+002	1.0706311e+004
5.3550000e+002	1.1580834e+004
5.3537500e+002	1.2623550e+004
5.3525000e+002	1.4014957e+004
5.3512500e+002	1.5574292e+004
5.3500000e+002	1.7649496e+004
5.3487500e+002	2.0316890e+004
5.3475000e+002	2.3934730e+004
